OBJECTID,Join_Count,TARGET_FID,Name,Lat,Lon,Zone,Surf_Spot,Surfline_n,Quality__0,Frequency_,Direction,Type,Experience,Latitude,Longitude,BUFF_DIST,ORIG_FID,CD_MUN,NM_MUN,SIGLA,CNAE,Units,People,Shape_Leng,Shape_Area,F2010,SLR_employ,F2010_1,F2010_12,Shape_Le_1,Shape_Ar_1
343,1,343, ,0.000000000000000,0.000000000000000,Sao Paulo North,Riviera de São Lourenço, ,3.000000000000000,3,Right and left,Beach-break,All surfers,-23.808668999999998,-46.022072000000001,10000.000000000000000,342,3506359,Bertioga,SP,"Sports, recreation and leisure activities",28.000000000000000,0.000000000000000,168097.334876858862117,585455279.529849529266357,47645.000000000000000,0.000000000000000,47645.000000000000000,47645.000000000000000,62831.853071795863798,314159265.358979284763336
344,2,344, ,0.000000000000000,0.000000000000000,Sao Paulo North,Paúba, ,4.000000000000000,2,Right and left,Beach-break,Pros or kamikaze only...,-23.802819000000000,-45.553167999999999,10000.000000000000000,343,3510500,Caraguatatuba,SP,"Sports, recreation and leisure activities",66.000000000000000,267.000000000000000,206557.241009634482907,576540332.665464520454407,100840.000000000000000,0.003007631542979,100840.000000000000000,100840.000000000000000,62831.853071795863798,314159265.358979284763336
345,1,345, ,0.000000000000000,0.000000000000000,Sao Paulo North,Itaguaré, ,3.000000000000000,4,Right and left,Beach-break,All surfers,-23.796026000000001,-45.991173000000003,10000.000000000000000,344,3506359,Bertioga,SP,"Sports, recreation and leisure activities",28.000000000000000,0.000000000000000,168097.334876858862117,585455279.529849529266357,47645.000000000000000,0.000000000000000,47645.000000000000000,47645.000000000000000,62831.853071795863798,314159265.358979284763336
346,2,346, ,0.000000000000000,0.000000000000000,Sao Paulo North,Maresias, ,3.500000000000000,4,Right and left,Beach-break,All surfers,-23.791530000000002,-45.573456000000000,10000.000000000000000,345,3510500,Caraguatatuba,SP,"Sports, recreation and leisure activities",66.000000000000000,267.000000000000000,206557.241009634482907,576540332.665464520454407,100840.000000000000000,0.003007631542979,100840.000000000000000,100840.000000000000000,62831.853071795863798,314159265.358979284763336
347,2,347, ,0.000000000000000,0.000000000000000,Sao Paulo North,Camburi, ,3.500000000000000,4,Right and left,Beach-break,All surfers,-23.778825999999999,-45.649137000000003,10000.000000000000000,346,3510500,Caraguatatuba,SP,"Sports, recreation and leisure activities",66.000000000000000,267.000000000000000,206557.241009634482907,576540332.665464520454407,100840.000000000000000,0.003007631542979,100840.000000000000000,100840.000000000000000,62831.853071795863798,314159265.358979284763336
348,2,348, ,0.000000000000000,0.000000000000000,Sao Paulo North,Baleia, ,3.500000000000000,3,Right and left,Beach-break,All surfers,-23.777600000000000,-45.670217000000001,10000.000000000000000,347,3510500,Caraguatatuba,SP,"Sports, recreation and leisure activities",66.000000000000000,267.000000000000000,206557.241009634482907,576540332.665464520454407,100840.000000000000000,0.003007631542979,100840.000000000000000,100840.000000000000000,62831.853071795863798,314159265.358979284763336
349,3,349, ,0.000000000000000,0.000000000000000,Sao Paulo North,Guaratuba, ,3.000000000000000,3,Right and left,Beach-break,Experienced surfers,-23.772306000000000,-45.922251000000003,10000.000000000000000,348,3506359,Bertioga,SP,"Sports, recreation and leisure activities",28.000000000000000,0.000000000000000,168097.334876858862117,585455279.529849529266357,47645.000000000000000,0.001285814339250,47645.000000000000000,47645.000000000000000,62831.853071795863798,314159265.358979284763336
350,3,350, ,0.000000000000000,0.000000000000000,Sao Paulo North,Juquehy,Praia do Juquei,3.000000000000000,4,Right and left,Beach-break,All surfers,-23.768065000000000,-45.738143999999998,10000.000000000000000,349,3506359,Bertioga,SP,"Sports, recreation and leisure activities",28.000000000000000,0.000000000000000,168097.334876858862117,585455279.529849529266357,47645.000000000000000,0.002005087695320,47645.000000000000000,47645.000000000000000,62831.853071795863798,314159265.358979284763336
351,3,351, ,0.000000000000000,0.000000000000000,Sao Paulo North,Massaguaçu, ,3.500000000000000,2,Right and left,Beach-break,Experienced surfers,-23.590772999999999,-45.334611000000002,10000.000000000000000,350,3510500,Caraguatatuba,SP,"Sports, recreation and leisure activities",66.000000000000000,267.000000000000000,206557.241009634482907,576540332.665464520454407,100840.000000000000000,0.002392719395426,100840.000000000000000,100840.000000000000000,62831.853071795863798,314159265.358979284763336
352,2,352, ,0.000000000000000,0.000000000000000,Sao Paulo North,Simão, ,3.500000000000000,3,Right,Beach-break,Experienced surfers,-23.585149000000001,-45.238287000000000,10000.000000000000000,351,3510500,Caraguatatuba,SP,"Sports, recreation and leisure activities",66.000000000000000,267.000000000000000,206557.241009634482907,576540332.665464520454407,100840.000000000000000,0.003589079093138,100840.000000000000000,100840.000000000000000,62831.853071795863798,314159265.358979284763336
353,3,353, ,0.000000000000000,0.000000000000000,Sao Paulo North,Praia do sape, ,3.500000000000000,3,Right and left,Beach-break,All surfers,-23.531963000000001,-45.222301000000002,10000.000000000000000,352,3510500,Caraguatatuba,SP,"Sports, recreation and leisure activities",66.000000000000000,267.000000000000000,206557.241009634482907,576540332.665464520454407,100840.000000000000000,0.002392719395426,100840.000000000000000,100840.000000000000000,62831.853071795863798,314159265.358979284763336
354,3,354, ,0.000000000000000,0.000000000000000,Sao Paulo North,Lagoinha, ,3.500000000000000,2,Right and left,Beach-break,Beginners wave,-23.521339000000001,-45.205221000000002,10000.000000000000000,353,3510500,Caraguatatuba,SP,"Sports, recreation and leisure activities",66.000000000000000,267.000000000000000,206557.241009634482907,576540332.665464520454407,100840.000000000000000,0.002392719395426,100840.000000000000000,100840.000000000000000,62831.853071795863798,314159265.358979284763336
355,1,355, ,0.000000000000000,0.000000000000000,Sao Paulo North,Sununga, ,3.500000000000000,3,Right,Beach-break,Pros or kamikaze only...,-23.511344000000001,-45.129432999999999,10000.000000000000000,354,3555406,Ubatuba,SP,"Sports, recreation and leisure activities",48.000000000000000,357.000000000000000,377645.720454887778033,838567687.885794520378113,78801.000000000000000,0.004530399360414,78801.000000000000000,78801.000000000000000,62831.853071795863798,314159265.358979284763336
356,1,356, ,0.000000000000000,0.000000000000000,Sao Paulo North,Toninhas, ,3.000000000000000,2,Right and left,Beach-break,All surfers,-23.484739000000001,-45.073771000000001,10000.000000000000000,355,3555406,Ubatuba,SP,"Sports, recreation and leisure activities",48.000000000000000,357.000000000000000,377645.720454887778033,838567687.885794520378113,78801.000000000000000,0.004530399360414,78801.000000000000000,78801.000000000000000,62831.853071795863798,314159265.358979284763336
357,1,357, ,0.000000000000000,0.000000000000000,Sao Paulo North,Praia Grande (PG), ,3.000000000000000,3,Right and left,Beach-break,All surfers,-23.478835000000000,-45.067290999999997,10000.000000000000000,356,3555406,Ubatuba,SP,"Sports, recreation and leisure activities",48.000000000000000,357.000000000000000,377645.720454887778033,838567687.885794520378113,78801.000000000000000,0.004530399360414,78801.000000000000000,78801.000000000000000,62831.853071795863798,314159265.358979284763336
358,1,358, ,0.000000000000000,0.000000000000000,Sao Paulo North,Praia Grande North,Ponta do Baguari,3.000000000000000,3,Left,Beach-break,All surfers,-23.467497999999999,-45.062055999999998,10000.000000000000000,357,3555406,Ubatuba,SP,"Sports, recreation and leisure activities",48.000000000000000,357.000000000000000,377645.720454887778033,838567687.885794520378113,78801.000000000000000,0.004530399360414,78801.000000000000000,78801.000000000000000,62831.853071795863798,314159265.358979284763336
359,1,359, ,0.000000000000000,0.000000000000000,Sao Paulo North,Vermelha do Centro,Vermelha do Sul,3.500000000000000,4,Right and left,Beach-break,All surfers,-23.463128000000001,-45.049353000000004,10000.000000000000000,358,3555406,Ubatuba,SP,"Sports, recreation and leisure activities",48.000000000000000,357.000000000000000,377645.720454887778033,838567687.885794520378113,78801.000000000000000,0.004530399360414,78801.000000000000000,78801.000000000000000,62831.853071795863798,314159265.358979284763336
360,1,360, ,0.000000000000000,0.000000000000000,Sao Paulo North,Patiero, ,3.500000000000000,2, ,Reef-rocky,Experienced surfers,-23.456318000000000,-45.021242999999998,10000.000000000000000,359,3555406,Ubatuba,SP,"Sports, recreation and leisure activities",48.000000000000000,357.000000000000000,377645.720454887778033,838567687.885794520378113,78801.000000000000000,0.004530399360414,78801.000000000000000,78801.000000000000000,62831.853071795863798,314159265.358979284763336
361,2,361, ,0.000000000000000,0.000000000000000,Sao Paulo North,Vermelha do Norte, ,3.000000000000000,3,Right and left,Beach-break,All surfers,-23.416982000000001,-45.035876999999999,10000.000000000000000,360,3550001,São Luiz do Paraitinga,SP,"Sports, recreation and leisure activities",4.000000000000000,4.000000000000000,194237.188704489584779,729509786.847630500793457,10397.000000000000000,0.002457562861894,10397.000000000000000,10397.000000000000000,62831.853071795863798,314159265.358979284763336
362,2,362, ,0.000000000000000,0.000000000000000,Sao Paulo North,Itamambuca, ,3.500000000000000,4,Right and left,Beach-break,All surfers,-23.402332000000001,-45.001458999999997,10000.000000000000000,361,3550001,São Luiz do Paraitinga,SP,"Sports, recreation and leisure activities",4.000000000000000,4.000000000000000,194237.188704489584779,729509786.847630500793457,10397.000000000000000,0.002457562861894,10397.000000000000000,10397.000000000000000,62831.853071795863798,314159265.358979284763336
363,1,363, ,0.000000000000000,0.000000000000000,Sao Paulo North,Praia do Felix, ,3.500000000000000,3,Right and left,Beach-break,All surfers,-23.389334000000002,-44.972405000000002,10000.000000000000000,362,3555406,Ubatuba,SP,"Sports, recreation and leisure activities",48.000000000000000,357.000000000000000,377645.720454887778033,838567687.885794520378113,78801.000000000000000,0.004530399360414,78801.000000000000000,78801.000000000000000,62831.853071795863798,314159265.358979284763336
364,2,364, ,0.000000000000000,0.000000000000000,Sao Paulo North,Brava do Camburi, ,3.000000000000000,3,Right and left,Beach-break,Experienced surfers,-23.370963000000000,-44.799858999999998,10000.000000000000000,363,3303807,Paraty,RJ,"Sports, recreation and leisure activities",20.000000000000000,195.000000000000000,473178.113170493510552,1090796513.946255683898926,37533.000000000000000,0.004862913691877,37533.000000000000000,37533.000000000000000,62831.853071795863798,314159265.358979284763336
365,2,365, ,0.000000000000000,0.000000000000000,Rio De Janeiro City,Ponta do Cepílio, ,3.500000000000000,3,Right and left,Beach-break,Experienced surfers,-23.343990000000002,-44.711781000000002,10000.000000000000000,364,3303807,Paraty,RJ,"Sports, recreation and leisure activities",20.000000000000000,195.000000000000000,473178.113170493510552,1090796513.946255683898926,37533.000000000000000,0.004862913691877,37533.000000000000000,37533.000000000000000,62831.853071795863798,314159265.358979284763336
366,2,366, ,0.000000000000000,0.000000000000000,Rio De Janeiro City,Laranjeiras, ,3.500000000000000,3,Right,Beach-break,All surfers,-23.336050000000000,-44.674294000000003,10000.000000000000000,365,3303807,Paraty,RJ,"Sports, recreation and leisure activities",20.000000000000000,195.000000000000000,473178.113170493510552,1090796513.946255683898926,37533.000000000000000,0.004862913691877,37533.000000000000000,37533.000000000000000,62831.853071795863798,314159265.358979284763336
367,1,367, ,0.000000000000000,0.000000000000000,Rio De Janeiro City,Martim de Sa, ,3.500000000000000,3,Right and left,Beach-break,All surfers,-23.304048999999999,-44.553486999999997,10000.000000000000000,366,3303807,Paraty,RJ,"Sports, recreation and leisure activities",20.000000000000000,195.000000000000000,473178.113170493510552,1090796513.946255683898926,37533.000000000000000,0.005195428023339,37533.000000000000000,37533.000000000000000,62831.853071795863798,314159265.358979284763336
368,1,368, ,0.000000000000000,0.000000000000000,Rio De Janeiro City,Aventureiro, ,3.500000000000000,4,Left,Point-break,All surfers,-23.180132000000000,-44.304428000000001,10000.000000000000000,367,3300100,Angra dos Reis,RJ,"Sports, recreation and leisure activities",52.000000000000000,567.000000000000000,632624.495105463312939,957653131.037363290786743,169511.000000000000000,0.003344915669190,169511.000000000000000,169511.000000000000000,62831.853071795863798,314159265.358979284763336
369,1,369, ,0.000000000000000,0.000000000000000,Rio De Janeiro City,Lopes Mendes, ,3.500000000000000,4,Right and left,Beach-break,Experienced surfers,-23.171453000000000,-44.128990000000002,10000.000000000000000,368,3300100,Angra dos Reis,RJ,"Sports, recreation and leisure activities",52.000000000000000,567.000000000000000,632624.495105463312939,957653131.037363290786743,169511.000000000000000,0.003344915669190,169511.000000000000000,169511.000000000000000,62831.853071795863798,314159265.358979284763336
370,1,370, ,0.000000000000000,0.000000000000000,Rio De Janeiro City,Barra de Guaratiba, ,4.000000000000000,2,Left,Rivermouth,Experienced surfers,-23.064018000000001,-43.569374000000003,10000.000000000000000,369,3304557,Rio de Janeiro,RJ,"Sports, recreation and leisure activities",2008.000000000000000,24331.000000000000000,434867.198880933225155,1411849963.785689115524292,6320446.000000000000000,0.003849570109451,6320446.000000000000000,6320446.000000000000000,62831.853071795863798,314159265.358979284763336
