FID,Name,Lat,Lon,Zone,Surf_Spot,Wannasurf_,Wannasurf1,Quality,Frequency,Direction,Type,Experience,Surfline_n,Quality__0,Frequency_,Wannasur_1,Wannasur_2,Surfline_l,Surfline_1,Manually_a,Manually_1,SUM_10km,SUM_1km,sqtd_10km,sqtd_1km,SUM_10km_n,SUM_1km_n,seq_10km_n,seq_1km_n,NM_REGIAO,ID,hab_10km,CP_n_10km,hab_1km,CP_n_1km,added_n_10,fin_pri_10,added_n_1,fin_pri_1
314, ,0.000000000000000,0.000000000000000,Santa Catarina North,"Praia Grande, São Francisco do Sul",-26.235880000000002,-48.502600000000001,3.000000000000000,3,Right and left,Beach-break,All surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,152803.273026000009850,0.000000000000000,102364.404018000001088,0.000000000000000,0.137185788865000,0.000000000000000,0.131359844151000,0.000000000000000,Sul,314,0.300291857883000,0.426834227522000,0.459782246218000,0.580789258427000,0.564020016387000,0.356203445822000,0.580789258427000,0.314143398960000
315, ,0.000000000000000,0.000000000000000,Santa Catarina South,Praia da Saudade,-26.230606000000002,-48.498888000000001,3.500000000000000,4,Right and left,Beach-break,All surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,144397.089787000004435,0.000000000000000,96811.709835100002238,0.000000000000000,0.129638771997000,0.000000000000000,0.124234310138000,0.000000000000000,Sul,315,0.303156734340000,0.430906357011000,0.433729759835000,0.547880192514000,0.560545129008000,0.354008901617000,0.547880192514000,0.296343197471000
316, ,0.000000000000000,0.000000000000000,Santa Catarina South,Sao Francisco do Sul,-26.219557999999999,-48.502107000000002,3.000000000000000,1,Right,Sand-bar,Beginners wave, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,154107.773638000013307,0.000000000000000,103299.594645000004675,0.000000000000000,0.138356961065000,0.000000000000000,0.132559934125000,0.000000000000000,Sul,316,0.299928748876000,0.426318105129000,0.151003796664000,0.190745475289000,0.564675066194000,0.356617138584000,0.190745475289000,0.103172417661000
317, ,0.000000000000000,0.000000000000000,Santa Catarina South,Píer da Petrobras,-26.217386999999999,-48.500518999999997,3.500000000000000,2,Right,Point-break,All surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,150144.700228000001516,0.000000000000000,100649.887948999996297,0.000000000000000,0.134798939425000,0.000000000000000,0.129159679301000,0.000000000000000,Sul,317,0.296875589554000,0.421978350764000,0.141818405481000,0.179142642475000,0.556777290189000,0.351629345695000,0.179142642475000,0.096896555487500
318, ,0.000000000000000,0.000000000000000,Santa Catarina North,Sumidouro,-26.169526000000001,-48.552478999999998,3.500000000000000,1,Right and left,Beach-break,Experienced surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,214242.389569999999367,8687.155111309999484,143142.610585999995237,5864.424394609999581,0.192345429776000,0.525304790391000,0.183688765624000,0.529929558905000,Sul,318,0.264334607303000,0.375724665700000,0.469891988393000,0.593559715984000,0.568070095476000,0.358761248888000,1.118864506380000,0.605183194954000
319, ,0.000000000000000,0.000000000000000,Santa Catarina North,Praia do Forte,-26.163305999999999,-48.533220000000000,3.500000000000000,1,Right,Point-break,All surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,158378.877918000012869,618.674873351999963,106163.615875000003143,409.145874022999976,0.142191530825000,0.037410736944600,0.136235209589000,0.036971828428400,Sul,319,0.274057347356000,0.389544548360000,0.282116459509000,0.356364802374000,0.531736079185000,0.335814719639000,0.393775539319000,0.212989452808000
320, ,0.000000000000000,0.000000000000000,Santa Catarina North,Terceira Pedra,-26.067008999999999,-48.607646000000003,3.500000000000000,3,Right,Point-break,All surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,27551.147190100000444,0.000000000000000,18879.160121900000377,0.000000000000000,0.024735241507300,0.000000000000000,0.024226815513600,0.000000000000000,Sul,320,0.255061714401000,0.362544194853000,0.000000000000000,0.000000000000000,0.387279436360000,0.244583996524000,0.000000000000000,0.000000000000000
321, ,0.000000000000000,0.000000000000000,Santa Catarina North,Barra do sai mirim,-26.007832000000001,-48.604061000000002,3.000000000000000,3,Right and left,Beach-break,All surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,105945.418699000001652,13291.682151799999701,72711.068849599992973,9137.591407780000736,0.095117110733300,0.803736576270000,0.093306992442700,0.825704188228000,Sul,321,0.324792653442000,0.461659607803000,0.517183053504000,0.653297000017000,0.556776718536000,0.351628984671000,1.457033576290000,0.788095636090000
322, ,0.000000000000000,0.000000000000000,Parana,Barrinha,-25.976699000000000,-48.590727000000001,3.000000000000000,2,Right,Beach-break,Experienced surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,183502.098988000012469,2291.253444670000135,125763.651691000006394,1578.134185789999947,0.164746995987000,0.138550123149000,0.161387093926000,0.142605632999000,Sul,322,0.371023732053000,0.527372367602000,0.481750678758000,0.608539415699000,0.692119363589000,0.437103817361000,0.747089538848000,0.404093642669000
323, ,0.000000000000000,0.000000000000000,Parana,Guaratuba Praia Brava,-25.897758000000000,-48.564290999999997,3.000000000000000,3,Right and left,Beach-break,All surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,635010.843277000007220,0.000000000000000,442481.538307000009809,0.000000000000000,0.570108622331000,0.000000000000000,0.567817557960000,0.000000000000000,Sul,323,0.206918410981000,0.294113402653000,0.097158300373400,0.122728743200000,0.864222024984000,0.545794217068000,0.122728743200000,0.066382812663100
324, ,0.000000000000000,0.000000000000000,Parana,Praia Brava Guaratuba,-25.892817000000001,-48.561458999999999,3.500000000000000,3,Right and left,Beach-break,All surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,647596.252590000047348,0.000000000000000,451677.579642999975476,0.000000000000000,0.581407721301000,0.000000000000000,0.579618442929000,0.000000000000000,Sul,324,0.199254766129000,0.283220313666000,0.000000000000000,0.000000000000000,0.864628034967000,0.546050630228000,0.000000000000000,0.000000000000000
325, ,0.000000000000000,0.000000000000000,Parana,Direitas de Guaratuba,-25.890046000000002,-48.560288999999997,4.000000000000000,2,Right,Point-break,Experienced surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,657029.259914000052959,0.000000000000000,458516.161076000018511,0.000000000000000,0.589876614182000,0.000000000000000,0.588394100833000,0.000000000000000,Sul,325,0.187026755077000,0.265839443973000,0.000000000000000,0.000000000000000,0.855716058155000,0.540422324925000,0.000000000000000,0.000000000000000
326, ,0.000000000000000,0.000000000000000,Parana,Pico de Matinhos,-25.817817999999999,-48.529701000000003,3.500000000000000,3,Right,Point-break,Experienced surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,388242.067878999980167,0.000000000000000,273212.041203000000678,0.000000000000000,0.348561214022000,0.000000000000000,0.350601280756000,0.000000000000000,Sul,326,0.156579510450000,0.222561793249000,0.000000000000000,0.000000000000000,0.571123007271000,0.360689296953000,0.000000000000000,0.000000000000000
327, ,0.000000000000000,0.000000000000000,Parana,Ilha do Mel,-25.548327000000000,-48.295383000000001,3.500000000000000,3,Right and left,Beach-break,All surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,13058.159132000000682,0.000000000000000,8903.794130329999462,0.000000000000000,0.011723530695200,0.000000000000000,0.011425856678700,0.000000000000000,Sul,327,0.363794000866000,0.517096042603000,0.468453681400000,0.591742870600000,0.528819573298000,0.333972817904000,0.591742870600000,0.320068103849000
328, ,0.000000000000000,0.000000000000000,Parana,Farolete,-25.515314000000000,-48.286113999999998,3.500000000000000,4,Left,Point-break,Experienced surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,181184.825578999996651,0.000000000000000,126445.564687999998569,0.000000000000000,0.162666562929000,0.000000000000000,0.162262163594000,0.000000000000000,Sul,328,0.385918722123000,0.548544075770000,0.000000000000000,0.000000000000000,0.711210638699000,0.449160797223000,0.000000000000000,0.000000000000000
329, ,0.000000000000000,0.000000000000000,Sao Paolo South,"Guarau, Peruibe SP",-24.369537000000001,-47.011699999999998,3.000000000000000,4,Right and left,Beach-break,All surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,173370.159531000012066,4520.727375030000076,110956.466209000005620,2883.504173280000032,0.155650606364000,0.273364492256000,0.142385668617000,0.260563354871000,Sudeste,329,0.387333941046000,0.550555665029000,0.499276848908000,0.630678181275000,0.706206271393000,0.446000319178000,0.904042673531000,0.488988103941000
330, ,0.000000000000000,0.000000000000000,Sao Paolo South,Pier de Mongaguá,-24.095718000000002,-46.618552000000001,3.500000000000000,4,Right and left,Beach-break,All surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Sudeste,330,0.339491325961000,0.482552270610000,0.726462318876000,0.917655074605000,0.482552270610000,0.304752981431000,0.917655074605000,0.496350922519000
331, ,0.000000000000000,0.000000000000000,Sao Paulo North,Pitangueiras,-24.036431000000000,-45.845947000000002,3.000000000000000,4,Right and left,Beach-break,All surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,331,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
332, ,0.000000000000000,0.000000000000000,Sao Paolo South,Tombo,-24.014990000000001,-46.272697000000001,3.500000000000000,4,Right and left,Beach-break,All surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,117211.918426999996882,0.000000000000000,72301.927326200006064,0.000000000000000,0.105232101220000,0.000000000000000,0.092781958694300,0.000000000000000,Sudeste,332,0.298193947179000,0.423852261574000,0.451602668330000,0.570456952179000,0.529084362794000,0.334140044116000,0.570456952179000,0.308554752550000
333, ,0.000000000000000,0.000000000000000,Sao Paulo North,Astúrias,-24.007738000000000,-46.266475000000000,3.000000000000000,2,Right and left,Beach-break,All surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,232442.773726000013994,0.000000000000000,143532.282412000000477,0.000000000000000,0.208685616794000,0.000000000000000,0.184188814746000,0.000000000000000,Sudeste,333,0.308268436255000,0.438172119571000,0.454654352024000,0.574311788079000,0.646857736365000,0.408519109172000,0.574311788079000,0.310639796711000
334, ,0.000000000000000,0.000000000000000,Sao Paolo South,Pitangueiras Beach,-24.000935999999999,-46.260767000000001,3.500000000000000,4,Right and left,Beach-break,Experienced surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,349460.432260999979917,0.000000000000000,217529.241181999997934,0.000000000000000,0.313743312740000,0.000000000000000,0.279145934507000,0.000000000000000,Sudeste,334,0.317366168050000,0.451103616782000,0.452196749070000,0.571207385052000,0.764846929522000,0.483034473789000,0.571207385052000,0.308960654571000
335, ,0.000000000000000,0.000000000000000,Sao Paulo North,porta do sol,-23.981331999999998,-46.373762999999997,3.500000000000000,2,Right and left,Point-break,Experienced surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,749159.019678000011481,0.000000000000000,514432.767553000012413,0.000000000000000,0.672590115803000,0.000000000000000,0.660149480867000,0.000000000000000,Sudeste,335,0.253917164773000,0.360917334371000,0.254444477880000,0.321410017099000,1.033507450170000,0.652705408208000,0.321410017099000,0.173847628492000
336, ,0.000000000000000,0.000000000000000,Sao Paolo South,Itarare,-23.972332999999999,-46.362003999999999,3.000000000000000,3,Right and left,Beach-break,All surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,837499.561131000053138,0.000000000000000,568440.025997000047937,0.000000000000000,0.751901681766000,0.000000000000000,0.729454676558000,0.000000000000000,Sudeste,336,0.252451011834000,0.358833347607000,0.177594774770000,0.224334754957000,1.110735029370000,0.701478020924000,0.224334754957000,0.121340540316000
337, ,0.000000000000000,0.000000000000000,Sao Paolo South,Santos,-23.971744000000001,-46.347208999999999,3.000000000000000,3,Right and left,Beach-break,All surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,709124.342636000015773,0.000000000000000,471920.563000000023749,0.000000000000000,0.636647242046000,0.000000000000000,0.605595394238000,0.000000000000000,Sudeste,337,0.266764652001000,0.379178726223000,0.143937545006000,0.181819504149000,1.015825968270000,0.641538774760000,0.181819504149000,0.098344444567100
338, ,0.000000000000000,0.000000000000000,Sao Paolo South,"Praia de Pernambuco (Pernambuco Beach, in Guaruja)",-23.963431000000000,-46.184033999999997,3.500000000000000,4,Right and left,Beach-break,All surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,606549.426407000049949,0.000000000000000,375381.630546999978833,0.000000000000000,0.544556146601000,0.000000000000000,0.481711127601000,0.000000000000000,Sudeste,338,0.393515498584000,0.559342118166000,0.481952850201000,0.608794795292000,1.103898264770000,0.697160303400000,0.608794795292000,0.329291328114000
339, ,0.000000000000000,0.000000000000000,Sao Paulo North,Bonete,-23.917383000000001,-45.347785999999999,3.500000000000000,4,Right and left,Beach-break,Experienced surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Sudeste,339,0.297423410043000,0.422757021678000,0.136061137779000,0.171870158018000,0.422757021678000,0.266989651949000,0.171870158018000,0.092962937651000
340, ,0.000000000000000,0.000000000000000,Sao Paulo North,Sao Pedro,-23.908522000000001,-46.166581000000001,4.000000000000000,3,Right and left,Sand-bar,All surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,789007.996139999944717,0.000000000000000,490819.222527000005357,0.000000000000000,0.708366268781000,0.000000000000000,0.629847232500000,0.000000000000000,Sudeste,340,0.418015787332000,0.594166778067000,0.412429212119000,0.520973696202000,1.302533046850000,0.822606904197000,0.520973696202000,0.281789728923000
341, ,0.000000000000000,0.000000000000000,Sao Paolo South,Praia de Iporanga,-23.902191999999999,-46.152724999999997,3.500000000000000,2,Left,Reef-rocky,Pros or kamikaze only..., ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,641690.067828999948688,0.000000000000000,401352.647919000010006,0.000000000000000,0.576105186875000,0.000000000000000,0.515038618999000,0.000000000000000,Sudeste,341,0.407615710425000,0.579384130199000,0.433886331550000,0.548077971291000,1.155489317070000,0.729742321890000,0.548077971291000,0.296450174135000
342, ,0.000000000000000,0.000000000000000,Sao Paolo South,Taguaíba,-23.896726000000001,-46.151353999999998,3.500000000000000,4,Right and left,Beach-break,All surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,640735.105482000042684,0.000000000000000,402287.836823999998160,0.000000000000000,0.575247827865000,0.000000000000000,0.516238706764000,0.000000000000000,Sudeste,342,0.402708107124000,0.572408472987000,0.366926029721000,0.463494835767000,1.147656300850000,0.724795427653000,0.463494835767000,0.250699958712000
